No,book_links,book_ids,book_titles,book_authors,book_sub_categories,book_ratings,book_rated_times,book_public_dates,book_downloads,book_pages,book_desciptions,book_images
2077,/sci-fi-fantasy/Maeya,1453845421,Maeya,Brent Bunn,Sci-fi Fantasy,Rating: 0,0 times,Jan 2016,288,195,"Galaxy-Man - a poor,  hammy, pretentious interstellar traveler in a cape and shades is a drug addict, a drunk, a thief, a liar and an adventurer who refuses to grow up. His blue-blooded neighbors despise him with a passion. Now he has a daughter to take care of, but that's no reason to change his...",/sci-fi-fantasy/The-Amazing-Galaxy-Man-Part-One
2078,/sci-fi-fantasy/The-Seventh-Circle,1453839331,The Seventh Circle,Kent R. Burke,Sci-fi Fantasy,Rating: 4.5,4 times,Jan 2016,467,148,"Meet Jim Bosworth, a bright but somewhat geeky fellow with a failed marriage behind him. He's found consolation in returning to his first love, his passion for science. However, Jim's passion and persistent curiosity is about to turn everything in his world upside-down as he sets something in...",/sci-fi-fantasy/Maeya
2079,/sci-fi-fantasy/The-Bound,1453770784,The Bound,Mike Dixon,Sci-fi Fantasy,Rating: 4,3 times,Jan 2016,1932,146,"In the Realm beyond the Seventh Circle, a young princess prays to the mother goddess for a man to fight her enemies.  She asks for one who is skilled in the arts of war and says she wants a man who will excite passions and win battles.  By chance, a suitable candidate is conducting strange...",/sci-fi-fantasy/The-Seventh-Circle
2080,/sci-fi-fantasy/The-Swamp-is-Full-of-Mystery,1452862089,The Swamp is Full of Mystery,JM Douglas,Sci-fi Fantasy,Rating: 5,4 times,Jan 2016,398,166,"A pending execution, a missing spirit and an underground revolution...Two young friends are pulled away from home and from each other. Taken and trained by idealists on opposing sides of the coming war, both prepare for battle. Yedda owes her life to the patriotic city guard, but she has doubts...",/sci-fi-fantasy/The-Bound
2081,/sci-fi-fantasy/Requiscant-In-Pace,1452861137,Requiscant In Pace,Annemarie Musawale,Sci-fi Fantasy,Rating: 0,0 times,Jan 2016,440,159,"The swamps of Louisiana and Le Marais in particular hold many secrets; or is it Mama Ruth who owns the secrets and the swamp just holds them for her? Its alive though, with the past and the present and the future all colliding in one place; almost in one person. Mya Devereux. She's in the eye of...",/sci-fi-fantasy/The-Swamp-is-Full-of-Mystery
2082,/sci-fi-fantasy/The-Sapphire-Lagoon,1452161473,The Sapphire Lagoon,Annemarie Musawale,Sci-fi Fantasy,Rating: 0,0 times,Jan 2016,110,26,Bulitia is one of thousands of Africans caught in the web of slavery. He finds himself transported across the sea and sold to a plantation owner in Louisiana. This plantation owner is not quite human as far as the slaves can tell and she's out for blood; or something. She definitely wants...,/sci-fi-fantasy/Requiscant-In-Pace
2083,/sci-fi-fantasy/The-Wind-Drifters-Complete-Set,1450217103,The Wind Drifters - Complete Set,Chrys Romeo,Sci-fi Fantasy,Rating: 5,1 times,Jan 2016,455,54,"The blue lagoon is the place where anything is possible, including changing the world, making dreams come true and being someone new. The power of the underwater realm hides the miracle of life and the portal to another universe. ",/sci-fi-fantasy/The-Sapphire-Lagoon
2084,/sci-fi-fantasy/The-Inner-Dragon-Book-Two,1449830691,The Inner Dragon Book Two,Guy Stanton III,Sci-fi Fantasy,Rating: 4.2,5 times,Dec 2015,3578,1235,"This Boxed Set features the uniquely told stories of one family's will to survive against all odds and not only survive but to thrive as well. The Wind Drifters, as a series has everything to offer the reader and with this Boxed Set Edition it is now even more affordable for you to read for...",/sci-fi-fantasy/The-Wind-Drifters-Complete-Set
2085,/sci-fi-fantasy/The-Inner-Dragon-Book-One,1449723572,The Inner Dragon Book One,Colin J. Platt,Sci-fi Fantasy,Rating: 0,0 times,Dec 2015,350,34,"Grun was on the threshold of something which would alter his life forever.  The box, which was buried in the outhouse under the floor contained an assortment of things. It would take Grun three years to even begin to understand them. The main thing was the book. After another three months of...",/sci-fi-fantasy/The-Inner-Dragon-Book-Two
2086,/sci-fi-fantasy/Tales-of-the-Dreamer-Witch,1449134572,Tales of the Dreamer Witch,Colin J Platt,Sci-fi Fantasy,Rating: 2,2 times,Dec 2015,505,22,"Grun was on the threshold of something which would alter his life forever.  The box, which was buried in the outhouse under the floor contained an assortment of things. It would take Grun three years to even begin to understand them. The main thing was the book. After another three months of...",/sci-fi-fantasy/The-Inner-Dragon-Book-One
2087,/sci-fi-fantasy/Baests-The-Escaped-Demons-Book-1-of-the-Baests-Series,1448686952,Baests: The Escaped Demons (Book #1 of the Baests Series),Tanya Ferris,Sci-fi Fantasy,Rating: 0,0 times,Dec 2015,723,84,"The fantasy book  “Tales of the Dreamer Witch” features the breathtaking space adventures of Sandra Nox, also known as The Dreamer Witch. She has escaped the tyranny of the interstellar Palladian Empire and has been fighting for her freedom ever since. There are five short stories in this...",/sci-fi-fantasy/Tales-of-the-Dreamer-Witch
2088,/sci-fi-fantasy/Sundowning-Diary-Part-2,1448440656,Sundowning Diary- Part 2,"M.H. McKinney, Jr",Sci-fi Fantasy,Rating: 4,1 times,Nov 2015,498,44,"Peter, a young man who was born into a cursed race of people formally called Baests. A curse from Hell that he with his older brother Mack have decided to use for good. They are challenged when the rest of their race finally decides to rise and revolt against humanity. Mack attempts to stop them...",/sci-fi-fantasy/Baests-The-Escaped-Demons-Book-1-of-the-Baests-Series
2089,/sci-fi-fantasy/Star-Wars-A-Force-to-Contend-With,1447286288,Star Wars: A Force to Contend With,Farhad Mammadov,Sci-fi Fantasy,Rating: 0,0 times,Nov 2015,60,11,"Organ donor from Latvia posthumously helps the recipient from Azerbaijan - who is son of oil magnate suffering from severe form of dementia called Sundowning Syndrome - escape from deep limbo, eradicating bad childhood memories that arouse as side effect of a surgery.",/sci-fi-fantasy/Sundowning-Diary-Part-2
2090,/sci-fi-fantasy/Space-Time-Odyssey,1447132381,Space-Time Odyssey,John Erik Ege,Sci-fi Fantasy,Rating: 4.33,9 times,Nov 2015,2837,360,"Explore the Force as it brings together a group of individuals who have had all their lives severely impacted by the travesties of war and crime. This book may not be suitable for all audiences, as it explores mature themes such as slavery, crime, violence and sex. Set within the Star Wars...",/sci-fi-fantasy/Star-Wars-A-Force-to-Contend-With
2091,/short-stories/The-Culling,1445380307,The Culling,Michel Poulin,Sci-fi Fantasy,Rating: 4.63,8 times,Nov 2015,3006,311,"The year is 4021 C.E..  The Human exploration cruiser MARCO POLO has finished establishing the foundations of a new Human colony on the distant world of Mirphak III, situated 637 light years from Earth.  The MARCO POLO then departs Mirphak III on its eight-month return trip to its base in the...",/sci-fi-fantasy/Space-Time-Odyssey
2092,/sci-fi-fantasy/Yona-and-the-Beast,1444685713,Yona and the Beast,Den Warren,Short Stories,Rating: 0,0 times,Oct 2015,238,16,A freely conceived individual decides he can no longer accept a situation where defective clone populations are exterminated.	,/short-stories/The-Culling
2093,/flash-fiction/Surrealism-or-Ones-Lost-in-Time,1444405954,Surrealism - or Ones Lost in Time,CC Hogan,Sci-fi Fantasy,Rating: 0,0 times,Oct 2015,343,53,"Yona is a slave. Yona is cold.  When Yona, Phoran and their friends suddenly find the door to their prison thrown open, they escape across the world of Dirt on the back of a huge and incredible animal. This beautiful tale follows the desperate slaves as they leave captivity and look for somewhere...",/sci-fi-fantasy/Yona-and-the-Beast
2094,/sci-fi-fantasy/After-Part-One,1444147359,After - Part One,Farhad Mammadov,Flash Fiction,Rating: 0,0 times,Oct 2015,160,6," English and German scholars try to solve  mysterious death of great artist Salvador Dali in his own museum and research supernatural perspectives of his painting named ""Burning Giraffe"".",/flash-fiction/Surrealism-or-Ones-Lost-in-Time
2095,/sci-fi-fantasy/Sundownin-Diary-Part-1,1443197195,Sundownin Diary - Part 1,D.R. Johnson,Sci-fi Fantasy,Rating: 5,2 times,Oct 2015,805,86,"The world is no longer safe, no longer thriving. It has been inherited by the diseased. The red mist spread and humanity was infected. There was no stopping the curse once it started and the world's population was reduced to mindless beasts. Creatures that hungered and raged for the taste of pure...",/sci-fi-fantasy/After-Part-One
2096,/sci-fi-fantasy/The-Mighty-Companion,1442027181,The Mighty Companion,Farhad Mammadov,Sci-fi Fantasy,Rating: 0,0 times,Sep 2015,81,25,"""Sundowning diary"" portrays the life of a young billionaire who suffers from severe form of dementia called sundowning syndrome and have been in a constant chase of a sunlight for almost 10 years, traveling all around the world to avoid the sunset. ",/sci-fi-fantasy/Sundownin-Diary-Part-1
2097,/sci-fi-fantasy/Koalaland-The-Making-of-a-Kingdom,1442021336,Koalaland: The Making of a Kingdom,Kurt Burnum,Sci-fi Fantasy,Rating: 0,0 times,Sep 2015,711,391,A fascinating story of how it came to be that times have changed but they have not. This has lead to an abundance of evidence of an unholy rapture that occurs when The Well of The Eternal Life is found and tampered with in an unnatural way for anyone of human kind who so selfishly take advantage...,/sci-fi-fantasy/The-Mighty-Companion
2098,/sci-fi-fantasy/The-Quest-for-Paradise,1440984099,The Quest for Paradise,David Earl Bolton,Sci-fi Fantasy,Rating: 0,0 times,Sep 2015,140,188,"How should a community of koalas, whose surprisingly rapid evolutionary development has endowed them with a fine intelligence, create a stable government, as well as lay the foundation for a practical economic system? And how might they form an environment in which all can thrive and prosper? You...",/sci-fi-fantasy/Koalaland-The-Making-of-a-Kingdom
2099,/sci-fi-fantasy/Arena-One-Slaverunners-Book-1-of-the-Survival-Trilogy,1440802926,Arena One: Slaverunners (Book #1 of the Survival Trilogy),Guy Stanton III,Sci-fi Fantasy,Rating: 5,4 times,Aug 2015,1512,345,"A quest for endless power by some becomes a race by nations to learn the secrets long since buried by the few who rule the surface of the world. They were warned not to meddle in the affairs of below, but in the face of planetary disaster choices are made. Choices beckon that could destroy what...",/sci-fi-fantasy/The-Quest-for-Paradise
2100,/sci-fi-fantasy/Turned-Book-1-in-the-Vampire-Journals,1440802784,Turned (Book #1 in the Vampire Journals),Morgan Rice,Sci-fi Fantasy,Rating: 4,6 times,Aug 2015,1905,271,"""I will admit before ARENA ONE, I had never read anything post-apocalyptic before. I never thought it would be something I would enjoy. Well, I was very pleasantly surprised at how addicting this book was. ARENA ONE was one of those books that you read late into the night until your eyes start to...",/sci-fi-fantasy/Arena-One-Slaverunners-Book-1-of-the-Survival-Trilogy
2101,/sci-fi-fantasy/Rise-of-the-Dragons-Kings-and-Sorcerers-Book-1,1440802439,Rise of the Dragons (Kings and Sorcerers--Book 1),Morgan Rice,Sci-fi Fantasy,Rating: 4,2 times,Aug 2015,1111,89,"""TURNED is an ideal story for young readers. Morgan Rice did a good job spinning an interesting twist on what could have been a typical vampire tale. Refreshing and unique, TURNED has the classic elements found in many Young Adult paranormal stories. Book #1 of the Vampire Journals Series focuses...",/sci-fi-fantasy/Turned-Book-1-in-the-Vampire-Journals
2102,/sci-fi-fantasy/REEL-Rangers-Adventure-Volatile-Moon,1440421452,REEL Rangers Adventure: Volatile Moon,Morgan Rice,Sci-fi Fantasy,Rating: 4.33,9 times,Aug 2015,2767,148,From #1 Bestselling author Morgan Rice comes a sweeping new epic fantasy series: RISE OF THE DRAGONS (KINGS AND SORCERERS—Book 1).,/sci-fi-fantasy/Rise-of-the-Dragons-Kings-and-Sorcerers-Book-1
2103,/short-stories/Blood-and-Genesis,1440296700,Blood and Genesis,Darrell T. Boyd,Sci-fi Fantasy,Rating: 0,0 times,Aug 2015,297,32,"A defiant Ecology Ranger gets reassigned after provoking corporate polluters, but must redeem himself by leading a perilous mission to prevent a mining disaster while challenging a formidable adversary at the South Pole of the Moon. Synopsis: Megalith Lunar Mining extracts precious volatile...",/sci-fi-fantasy/REEL-Rangers-Adventure-Volatile-Moon
2104,/sci-fi-fantasy/No-Dogs-in-Philly-A-Lovecraftian-Cyberpunk-Noir,1439934814,No Dogs in Philly: A Lovecraftian Cyberpunk Noir,LA Morgan,Short Stories,Rating: 0,0 times,Aug 2015,306,22,"It's an exodus: elves are leaving the city of Mandeville in droves, seeking new livelihoods and homes. For Arrian Dale it's the perfect escape, a chance to leave the mines behind and make the best of his youth. But when his people are slaughtered and his parents enslaved, he finds himself alone...",/short-stories/Blood-and-Genesis
2105,/short-stories/Galax-Galaxy,1439378439,Galax_Galaxy,Andy Futuro,Sci-fi Fantasy,Rating: 5,2 times,Aug 2015,421,90,"An OpenBooks science fiction best seller of monsters, Gods, and aliens, unlike anything you've ever read.

Philadelphia. Elzi on every corner, cops just itching to crack a skull, and the Gaespora lordin' it up in their high towers while the rest of the filth dribbled down the sewer. Saru had a...",/sci-fi-fantasy/No-Dogs-in-Philly-A-Lovecraftian-Cyberpunk-Noir
2106,/sci-fi-fantasy/Suspended,1438716927,Suspended,Mike Bozart,Short Stories,Rating: 3,2 times,Aug 2015,136,11,"Agents 32 and 33 of the Psecret Psociety venture up to Galax, Virginia (USA) in the fall of 2012 and discover what the 'quaint' little mountain town in the Blue Ridge is really thinking. A 2,300-word short story.",/short-stories/Galax-Galaxy
2107,/sci-fi-fantasy/Quest-for-Knowledge-Volume-1-of-the-FirstWorld-Saga,1438412435,Quest for Knowledge (Volume 1 of the FirstWorld Saga),Daniel Roozen,Sci-fi Fantasy,Rating: 3.88,8 times,Aug 2015,1469,229,"Heaven Hope is an orphan who escaped from her foster home and hitchhiking across the country. Sheriff Kevin Hunter watches over the citizens of Mapiya - an unremarkable, Minnesotan suburb. Motega and Alina work on a science experiment under the watchful eye of the FBI. On December 3rd, 2012 half...",/sci-fi-fantasy/Suspended
2108,/sci-fi-fantasy/The-Darkfern-Lexicon-Book-2-Sanctorium,1437813677,The Darkfern Lexicon Book 2 - Sanctorium,Christopher Jackson-Ash,Sci-fi Fantasy,Rating: 1,1 times,Aug 2015,617,164,"FirstWorld is at the centre of the multiverse and it is under threat. If the Balance tips entirely to Chaos then time will end. A Hero is needed and the Hero needs a powerful Sword, perhaps the most powerful weapon in the multiverse. An inexperienced young man, Simon Redhead, is saved from nuclear...",/sci-fi-fantasy/Quest-for-Knowledge-Volume-1-of-the-FirstWorld-Saga
2109,/sci-fi-fantasy/The-Darkfern-Lexicon-Book-1-Webway,1437813168,The Darkfern Lexicon Book 1 - Webway,Benjamin Feral,Sci-fi Fantasy,Rating: 4.67,3 times,Jul 2015,468,160,"The second installment of Harmony Ryder's adventure finds her facing a difficult choice; accept fate's plan and become The Ryder, or follow her own path into Darkfern in search of a way home...",/sci-fi-fantasy/The-Darkfern-Lexicon-Book-2-Sanctorium
2110,/sci-fi-fantasy/NEBADOR-Book-Nine-A-Cry-for-Help,1437721167,NEBADOR Book Nine: A Cry for Help,Benjamin Feral,Sci-fi Fantasy,Rating: 4.75,4 times,Jul 2015,674,72,"My first work of fiction.  Webway, begins the adventures of Harmony Ryder as she enters the magical world of Darkfern - a land under the rule of witches and monsters...",/sci-fi-fantasy/The-Darkfern-Lexicon-Book-1-Webway
2111,/sci-fi-fantasy/Troy-Zander-and-the-Sign-Of-The-Unseen,1437416569,Troy Zander and the Sign Of The Unseen,J. Z. Colby,Sci-fi Fantasy,Rating: 0,0 times,Jul 2015,344,479,NEBADOR - The incredible journey of five young adults from poverty and oppression to respected citizenship in the wide universe. A child is born with a lifetime of memories and knowledge.  She knows she has an important purpose and that her world will perish without her help. But she has no idea...,/sci-fi-fantasy/NEBADOR-Book-Nine-A-Cry-for-Help
2112,/sci-fi-fantasy/Death-Perception-Murder-In-Mind-s-Eye,1437140972,Death Perception - Murder In Mind's Eye,L.A.Immanuel,Sci-fi Fantasy,Rating: 4.33,6 times,Jul 2015,913,222,"This Book is a Post Apocalyptic story which has Adventure, Action, Comedy and Love. Troy Zander - a hero from the future fights for his people and his love. Join him and travel into a world of mysterious Aliens!",/sci-fi-fantasy/Troy-Zander-and-the-Sign-Of-The-Unseen
2113,/sci-fi-fantasy/A-Quest-of-Heroes-Book-1-in-the-Sorcerer-s-Ring,1436224002,A Quest of Heroes (Book #1 in the Sorcerer's Ring),Barbara Bretana,Sci-fi Fantasy,Rating: 5,1 times,Jul 2015,778,60,My name is Cale Snowden and I'm the seventh son of a seventh son. My sisters are twins and I am one of another pair of twin brothers. Even my Mom and Dad were twins. My sisters were crazy tweeting about our physical powers of social media and attracted the attention of a serial killer who was...,/sci-fi-fantasy/Death-Perception-Murder-In-Mind-s-Eye
2114,/sci-fi-fantasy/Novacadia,1435543362,Novacadia,Morgan Rice,Sci-fi Fantasy,Rating: 4.2,5 times,Jul 2015,2284,171,"“THE SORCERER’S RING has all the ingredients for an instant success: plots, counterplots, mystery, valiant knights, and blossoming relationships replete with broken hearts, deception and betrayal. It will keep you entertained for hours, and will satisfy all ages.”--Books and Movie Reviews...",/sci-fi-fantasy/A-Quest-of-Heroes-Book-1-in-the-Sorcerer-s-Ring
2115,/short-stories/Psycho-vs-Scientists,1434726286,Psycho vs Scientists,K. E. Ward,Sci-fi Fantasy,Rating: 3.67,3 times,Jun 2015,539,104,"According to the wise ones, Eve will be the Messiah of the planet. Astronauts from Earth have begun to enslave the Novacadian natives, and Eve must figure out how to save them all, and her love, Anthony, who is one of the astronauts. This is a simple science fiction novella. I first began writing...",/sci-fi-fantasy/Novacadia
2116,/sci-fi-fantasy/Breath-of-the-Titans-Little-Black-Stormcloud,1434482819,Breath of the Titans: Little Black Stormcloud,Manoj Hosmath,Short Stories,Rating: 5,1 times,Jun 2015,201,21,"This e-book consists of a story describing how a good psycho turned to bad and was defeated by real life heroes, the scientists.",/short-stories/Psycho-vs-Scientists
2117,/sci-fi-fantasy/The-One-Way-Forward,1434256084,The One Way Forward,"RIley Amos Westbrook, Sara Lynn Westbrook",Sci-fi Fantasy,Rating: 5,1 times,Jun 2015,959,152,"A story that centers around a half elf, half dragon boy who just turned 16, named Lovonian. The story begins with Lov and his uncle Nord taking their annual hunting trip. On their return to Elvenhom, they find that the city’s population has been slaughtered by an army of Titans, except for those...",/sci-fi-fantasy/Breath-of-the-Titans-Little-Black-Stormcloud
2118,/sci-fi-fantasy/Lord-of-the-Strings-The-String-Bearer,1434049772,Lord of the Strings-The String Bearer,Wil Clayton,Sci-fi Fantasy,Rating: 4.5,2 times,Jun 2015,431,83,"A young prince Calum escapes his bed in the dead of night to meet with the illusive wanderer, known to the men of Calum’s kingdom as Roland the Ferocious, at a crossroads. And with that, Calum begins his journey east to the kingdom of Dunway where he seeks a new life far from his father’s...",/sci-fi-fantasy/The-One-Way-Forward
2119,/sci-fi-fantasy/Through-His-Eyes-are-the-Rivers-of-Time,1433874655,Through His Eyes are the Rivers of Time,Barbara Bretana,Sci-fi Fantasy,Rating: 4.5,2 times,Jun 2015,671,89,"I was found in the arms of my dead mother by SWAT Team members of Boston. Raised by AJ, I could find anything that was lost and helped him become the top homicide detective on the squad. The government found out how I got here and they came after my Mom and Dad, killing them and kidnapping me. I...",/sci-fi-fantasy/Lord-of-the-Strings-The-String-Bearer
2120,/sci-fi-fantasy/Dead-to-the-World-Sacrifice,1433800069,Dead to the World - Sacrifice,Barbara Bretana,Sci-fi Fantasy,Rating: 5,1 times,Jun 2015,450,95,"Imagine dying in your parents' arms. That happened to me when I was five years old. Only, I didn't stay dead. I woke up in Medieval England during the time of the Rebellion between Richard the Crouch-back and the Twin Princes. My job was to rescue them only, I had to die to do it and return home.",/sci-fi-fantasy/Through-His-Eyes-are-the-Rivers-of-Time
2121,/sci-fi-fantasy/The-Road-to-Amber,1433428110,The Road to Amber,A. K. Denic,Sci-fi Fantasy,Rating: 4,3 times,Jun 2015,693,181,"Kane has lost everything, including his soul. Instead, a demon's soul houses in his own body, longing for chaos and destruction. Everything that keeps him on a path separate from utter chaos is his love for Janine. However, will that love be strong enough after he tastes blood? Murder? Devouring...",/sci-fi-fantasy/Dead-to-the-World-Sacrifice
2122,/sci-fi-fantasy/Dominion,1433334727,Dominion,Barbara Bretana,Sci-fi Fantasy,Rating: 3.83,6 times,Jun 2015,748,176,"The history of Amber continues with Raven, the son of Merlin, King of the Courts of Chaos, his companion Murphy, a gargoyle created from the soil of Ireland and the ashes of Raven's mother, the Unicorn. Raven searches for the road back to his home shadow with his relatives on his trail.",/sci-fi-fantasy/The-Road-to-Amber
2123,/sci-fi-fantasy/The-Black-Dragon-of-Amber,1433334134,The Black Dragon of Amber,Barbara Bretana,Sci-fi Fantasy,Rating: 5,3 times,Jun 2015,919,125,"I was born with the ability to hitchhike in any animal's mind. Which sort of got me into trouble as my dad was a US Senator and my girlfriend was the daughter of the President. One of my comments got back to the CIA and the decided to investigate. Which led them to me, which led them to the...",/sci-fi-fantasy/Dominion
2124,/sci-fi-fantasy/The-Border-Between-Magic-and-Maybe,1432923167,The Border Between Magic and Maybe,Barbara Bretana,Sci-fi Fantasy,Rating: 4.29,7 times,Jun 2015,1183,186,"The Road to Amber is long and dangerous but I found it with my guardian, Murphy. He's a Gargoyle born from the murdered blood of my mother and spilled in a stone henge in Ireland. I didn't know my father was the new King of the Courts of Chaos or my grandfather Corwin, one of the Nine Princes of...",/sci-fi-fantasy/The-Black-Dragon-of-Amber
2125,/sci-fi-fantasy/House-of-Pryce,1431593893,House of Pryce,Barbara Bretana,Sci-fi Fantasy,Rating: 4.75,4 times,May 2015,1235,118,"Tobias Spenser arrives home to find his mother dead, his father dying and their livestock stolen. Without the horses, his father's dream of a racing empire is gone. He vows to track down the thieves and bring the murderers to justice. He has no idea that there are forces at work beyond the border...",/sci-fi-fantasy/The-Border-Between-Magic-and-Maybe
2126,/sci-fi-fantasy/The-Forever-Man-Book-1-Pulse,1429286424,The Forever Man - Book 1: Pulse,Wil Clayton,Sci-fi Fantasy,Rating: 0,0 times,May 2015,413,104,"The nobles are dead, the gods have abandoned their people and shock has taken the realm. In the chaos at the end of world Nerys, Valtteri and Sayjin sit around the table of the rulers and struggle with their place in the new order. With the gods they despised gone and the guards of the Lesser Men...",/sci-fi-fantasy/House-of-Pryce
2127,/sci-fi-fantasy/Winter-Solstice-Winter-A-Viking-Saga,1429201611,Winter Solstice Winter - A Viking Saga,Steven Jeral Harris,Sci-fi Fantasy,Rating: 4.75,8 times,May 2015,1430,555,"This gripping tale follows the life of a young woman named Iva Hill. Due to many ongoing health conditions, she has lived a life of hopelessness. Everything changes when her uncle, Detective Frank Lancaster, is investigating a series of gruesome murders. Unfortunately, Iva gets herself tangled in...",/sci-fi-fantasy/Untamed
2128,/short-stories/Lessons-from-Pluto,1429152278,Lessons from Pluto,Craig Zerf,Sci-fi Fantasy,Rating: 4.25,8 times,Apr 2015,1223,123,"The world, as we know it, has ended. Now one man must guide humanity through its bleakest hour. Reluctant superhero, Marine Sergeant Nathaniel Hogan… The Forever Man. A series of solar flares stopped the heart of our modern world, returning us to the dark ages. Now ‘they’ have appeared...",/sci-fi-fantasy/The-Forever-Man-Book-1-Pulse
2129,/sci-fi-fantasy/The-City-of-the-Broken,1429018855,The City of the Broken,E. J. Squires,Sci-fi Fantasy,Rating: 4.5,2 times,Apr 2015,1888,452,"In the land of the midnight sun, where ruthless Vikings and shape-shifters roam free, an evil empress usurps the Northlandic Throne and suspends the seasons on Winter Solstice. Lucia and Soren were sent by the gods to defeat the empress, but deceits run deep, and they become torn between fate and...",/sci-fi-fantasy/Winter-Solstice-Winter-A-Viking-Saga
2130,/excerpt/Lifting-the-Curse-Part-I-A-New-Dawn,1428572018,"Lifting the Curse, Part I: A New Dawn",Aaron,Short Stories,Rating: 4.6,5 times,Apr 2015,971,33,"The New Horizons probe launched by NASA in 2006 is finally approaching Pluto.  But instead of a barren planet, the probe was able to pick out signs that were clearly artificial.  How in the world (any world for that matter) could intelligent beings exist at temperatures that hover near absolute...",/short-stories/Lessons-from-Pluto
2131,/sci-fi-fantasy/Marked-Soul-Guardians-Book-1-2,1428153430,Marked (Soul Guardians Book#1),Ceri Beynon,Sci-fi Fantasy,Rating: 2,2 times,Apr 2015,352,202,The City of the Broken is a young adult novel. Seren Loneheart falls in love for the very first time with a boy who has a deep dark secret. Can she begin to understand the mystery that surrounds him?And why is he so reluctant to love?,/sci-fi-fantasy/The-City-of-the-Broken
2132,/sci-fi-fantasy/Savage-Run-1,1427753944,Savage Run 1,Konstantine,Free Previews,Rating: 0,0 times,Apr 2015,238,56,"Mid December, 2015, three years after the much touted 12/21/12 date.  The fabled Aquarian 'Golden Age' is still nowhere to be seen. Instead, the world is now recovering from the ravages of the recent nuclear war, known as the Final War and, in the name of 'security', is fast in the process of...",/excerpt/Lifting-the-Curse-Part-I-A-New-Dawn
2133,/sci-fi-fantasy/A-Slave-of-Evil,1427159599,A Slave of Evil,Kim Richardson,Sci-fi Fantasy,Rating: 4.6,5 times,Apr 2015,1631,151,"Sixteen-year-old Kara Nightingale is unpopular, awkward and positively ordinary.  That is until one day she is struck by a bus and dies...  Within moments, her life changes from ordinary to extraordinary when she wakes up in a mysterious world with a new career—as a rookie for the Guardian Angel...",/sci-fi-fantasy/Marked-Soul-Guardians-Book-1-2
2134,/sci-fi-fantasy/Hardshellz,1425643335,Hardshellz,E. J. Squires,Sci-fi Fantasy,Rating: 4.75,4 times,Mar 2015,639,202,"Heidi has one chance at freedom but it involves breaking the law & completing Savage Run, a deadly, male-only obstacle course. Nicholas has one goal: make sure when he becomes president that he doesn't follow in his tyrannical father's footsteps. After Heidi registers for Savage Run, Nicholas...",/sci-fi-fantasy/Savage-Run-1
2135,/sci-fi-fantasy/Wildcard,1424711434,Wildcard,James Brittain,Sci-fi Fantasy,Rating: 5,2 times,Mar 2015,788,131,"Born a slave, Kara was raised to obey her master's every whim as divine will. But when her master dies in a strange kingdom, she is enthralled by a demon. Compelled to commit horrendous crimes in the name of evil, she is eventually given a task she cannot do, murder an infant. And so confused and...",/sci-fi-fantasy/A-Slave-of-Evil
2136,/sci-fi-fantasy/The-Wind-Riders-Book-1-of-Tales-of-the-Lore-Valley,1424113805,The Wind Riders - Book 1 of Tales of the Lore Valley,Morris Kenyon,Sci-fi Fantasy,Rating: 4,3 times,Mar 2015,628,162,"This time, Vic Vargo is hired to bid at auction for a valuable sea shell on behalf of an oligarch with more money than sense. Then, the oligarch guards it on its way to a private museum. Easy money, Vargo thinks. What could go wrong? But that's just the start of Vargo's troubles.  As everything...",/sci-fi-fantasy/Hardshellz
2137,/sci-fi-fantasy/Trimmer,1424052511,Trimmer,Kelly Mitchel,Sci-fi Fantasy,Rating: 2.5,2 times,Feb 2015,546,355,"100,000 years alone with Wildcard, master stylist and best-selling rowdy bard Kelly Mitchell (shortlisted for the prestigious Faulkner Wisdom prize) codes out a complex masterpiece in the vein of Neal Stephenson’s Baroque cycle with channels of Zelazny’s Amber series and brush strokes of...",/sci-fi-fantasy/Wildcard
2138,/sci-fi-fantasy/Time-Over,1423859683,Time Over,Kris Kramer,Sci-fi Fantasy,Rating: 4.67,3 times,Feb 2015,1056,230,"The Wind Riders, noble pirates who fly magical airships through the skies, meet a serious and tragic defeat against their enemies, the ruthless Clerics of Tyr. The surviving Wind Riders are forced to send a small group of volunteers into the heart of Tyr, the den of their enemies, to find allies...",/sci-fi-fantasy/The-Wind-Riders-Book-1-of-Tales-of-the-Lore-Valley
2139,/sci-fi-fantasy/Guardians-of-the-Rift,1423610599,Guardians of the Rift,Kalisto Barques,Sci-fi Fantasy,Rating: 4,1 times,Feb 2015,483,58,"Adeodatus Sidonius saw the rise and fall of Roman emperors since the reign of Vitellius. He's pillaged and killed without compunction for nearly 200 centuries starting with his heartless and calculating wife, Faustina in, 48 B.C. Now it's the year 2000. Adeo has spent twenty years as the...",/sci-fi-fantasy/Trimmer
2140,/sci-fi-fantasy/Slimeborgs-of-the-Behemoth-A-Scout-Brooks-Story-Book-2,1423416165,Slimeborgs of the Behemoth: A Scout Brooks Story (Book 2),A M Kyte,Sci-fi Fantasy,Rating: 4,5 times,Feb 2015,1843,380,"Physicist Torbin Lyndau warns of a mysterious threat: the erasure. But dismissed as insane, no one has taken him seriously. Until now. While the people of Earth continue to advance, exploring new worlds, something invisible approaches from the depths of space. Spreading throughout the galaxy...",/sci-fi-fantasy/Time-Over
